index,magnitude,phase_angle,is_predicted,,,Magnitude01,Angle01
7804,24801.62695,175.7777187,FALSE,,,24801.62643,175.777722
7805,24801.62695,176.1272194,FALSE,,,24801.62643,176.1272262
7806,24801.62695,176.4652728,FALSE,,,24801.62643,176.4652713
7807,24792.4707,176.8147736,FALSE,,,24792.47116,176.8147756
7808,24801.62695,177.1585507,FALSE,,,24801.62643,177.1585503
7809,24792.4707,177.5195125,FALSE,,,24792.47116,177.5195137
7810,24801.62695,177.8690133,FALSE,,,24801.62643,177.8690179
7811,24829.00391,178.2063017,TRUE,,,24801.62643,178.2185222
7812,24801.62695,178.5565675,FALSE,,,24801.62643,178.5565673
7813,24792.4707,178.9060683,FALSE,,,24792.47116,178.9060715
7814,24801.62695,179.2498453,FALSE,,,24801.62643,179.2498462
7815,24792.4707,179.5993461,FALSE,,,24792.47116,179.5993505
7816,24792.4707,179.9373995,FALSE,,,24792.47116,179.9373956
7817,24792.4707,-179.702482,FALSE,,,24792.47116,-179.7024829
7818,24801.62695,-179.3644422,FALSE,,,24801.62643,-179.3644378
7819,24819.76953,-179.0488192,TRUE,,,24792.47116,-179.0149335
7820,24801.62695,-178.665427,FALSE,,,24801.62643,-178.6654293
7821,24792.4707,-178.3044652,FALSE,,,24792.47116,-178.3044658
7822,24801.62695,-177.9606881,FALSE,,,24801.62643,-177.9606912
7823,24792.4707,-177.6111873,FALSE,,,24792.47116,-177.6111869
7824,24801.62695,-177.284595,FALSE,,,24801.62643,-177.284601
7825,24801.62695,-176.9350942,FALSE,,,24801.62643,-176.9350967
7826,24801.62695,-177.0439538,FALSE,,,24801.62643,-177.0439587
7827,24792.4707,-176.7001904,FALSE,,,24792.47116,-176.700184
7828,24792.4707,-176.362137,FALSE,,,24792.47116,-176.3621389
7829,24792.4707,-176.0126362,FALSE,,,24792.47116,-176.0126347
7830,24801.62695,-175.6745828,FALSE,,,24801.62643,-175.6745896
7831,24792.4707,-175.325082,FALSE,,,24792.47116,-175.3250853
7832,24792.4707,-174.981305,FALSE,,,24792.47116,-174.9813106
7833,24792.4707,-174.6432652,FALSE,,,24792.47116,-174.6432655
7834,24792.4707,-174.3052255,FALSE,,,24792.47116,-174.3052204
7835,24792.4707,-173.9557111,FALSE,,,24792.47116,-173.9557162
7836,24792.5625,-173.5947082,TRUE,,,24792.47116,-173.6119415
7837,24792.4707,-173.2738943,FALSE,,,24792.47116,-173.2738964
7838,24792.4707,-172.9243935,FALSE,,,24792.47116,-172.9243921
7839,24792.4707,-172.5920775,FALSE,,,24792.47116,-172.5920766
7840,24783.31641,-172.2654851,FALSE,,,24783.31589,-172.2654907
7841,24783.31641,-171.9102607,FALSE,,,24783.31589,-171.9102569
7842,24783.31641,-171.5607462,FALSE,,,24783.31589,-171.5607526
7843,24783.31641,-171.2112454,FALSE,,,24783.31589,-171.2112483
7844,24783.31641,-170.8617447,TRUE,,,24783.31589,-170.8617441
7845,24783.31641,-170.5237049,FALSE,,,24783.31589,-170.523699
7846,24783.31641,-170.1913889,FALSE,,,24783.31589,-170.1913835
7847,24780.64258,-170.2142564,TRUE,,,24783.31589,-169.8418792
7848,24783.31641,-169.5038347,FALSE,,,24783.31589,-169.5038341
7849,24783.31641,-169.154334,FALSE,,,24783.31589,-169.1543299
7850,24783.31641,-168.8048195,FALSE,,,24783.31589,-168.8048256
7851,24783.31641,-168.4553187,FALSE,,,24783.31589,-168.4553213
7852,24783.31641,-168.1115417,FALSE,,,24783.31589,-168.1115467
7853,24783.31641,-167.7735019,FALSE,,,24783.31589,-167.7735016
7854,24774.16016,-167.4354622,FALSE,,,24774.16062,-167.4354565
7855,24783.31641,-167.0802241,FALSE,,,24783.31589,-167.0802226
7856,24774.16016,-166.7307233,FALSE,,,24774.16062,-166.7307184
7857,24774.16016,-166.3812089,FALSE,,,24774.16062,-166.3812141
7858,24774.16016,-166.0603539,FALSE,,,24774.16062,-166.0603578
7859,24774.16016,-165.7337752,FALSE,,,24774.16062,-165.7337718
7860,24765.00586,-165.4014592,FALSE,,,24765.00535,-165.4014563
7861,24765.00586,-165.0519584,FALSE,,,24765.00535,-165.051952
7862,24774.16016,-164.6909829,FALSE,,,24774.16062,-164.6909886
7863,24774.16016,-164.3128363,FALSE,,,24774.16062,-164.3128365
7864,24783.31641,-163.9404134,FALSE,,,24783.31589,-163.9404139
7865,24783.31641,-163.5851753,FALSE,,,24783.31589,-163.5851801
7866,24774.16016,-163.2356745,FALSE,,,24774.16062,-163.2356758
7867,24783.31641,-162.8918974,FALSE,,,24783.31589,-162.8919012
7868,24783.31641,-162.5309356,FALSE,,,24783.31589,-162.5309377
7869,24774.16016,-162.1756975,FALSE,,,24774.16062,-162.1757039
7870,24755.80273,-161.8257869,TRUE,,,24783.31589,-161.8147405
7871,24728.19922,-161.480794,TRUE,,,24774.16062,-161.4537771
7872,24783.31641,-161.092812,FALSE,,,24783.31589,-161.0928137
7873,24783.31641,-160.7318501,FALSE,,,24783.31589,-160.7318503
7874,24783.31641,-160.3708883,FALSE,,,24783.31589,-160.3708869
7875,24783.31641,-160.0156501,FALSE,,,24783.31589,-160.015653
7876,24783.31641,-159.6604257,FALSE,,,24783.31589,-159.6604192
7877,24783.31641,-159.3051875,FALSE,,,24783.31589,-159.3051854
7878,24783.31641,-158.9442257,FALSE,,,24783.31589,-158.9442219
7879,24783.31641,-158.5718028,FALSE,,,24783.31589,-158.5717994
7880,24783.31641,-158.2222883,FALSE,,,24783.31589,-158.2222951
7881,24783.31641,-157.8556028,FALSE,,,24783.31589,-157.8556021
7882,24783.31641,-157.5003647,FALSE,,,24783.31589,-157.5003683
7883,24792.4707,-157.1451402,FALSE,,,24792.47116,-157.1451345
7884,24792.4707,-156.7841647,FALSE,,,24792.47116,-156.7841711
7885,24792.4707,-156.4346639,FALSE,,,24792.47116,-156.4346668
7886,24792.4707,-156.5320761,FALSE,,,24792.47116,-156.5320696
7887,24792.4707,-156.1711006,FALSE,,,24792.47116,-156.1711062
7888,24792.4707,-155.8215998,FALSE,,,24792.47116,-155.821602
7889,24792.4707,-155.4549143,FALSE,,,24792.47116,-155.454909
7890,24792.4707,-155.0939388,FALSE,,,24792.47116,-155.0939456
7891,24792.4707,-154.7329769,FALSE,,,24792.47116,-154.7329822
7892,24792.4707,-154.3720151,FALSE,,,24792.47116,-154.3720187
7893,24792.4707,-154.0110533,FALSE,,,24792.47116,-154.0110553
7894,24783.31641,-153.6615525,FALSE,,,24783.31589,-153.6615511
7895,24792.4707,-153.3005906,FALSE,,,24792.47116,-153.3005877
7896,24783.31641,-152.9510899,FALSE,,,24783.31589,-152.9510834
7897,24783.31641,-152.5901144,FALSE,,,24783.31589,-152.59012
7898,24783.31641,-152.2406136,FALSE,,,24783.31589,-152.2406157
7899,24783.31641,-151.8853754,FALSE,,,24783.31589,-151.8853819
7900,24783.36328,-151.5243863,TRUE,,,24783.31589,-151.5244185
7901,24783.50195,-151.1576324,TRUE,,,24783.31589,-151.1749142
7902,24792.4707,-150.8024899,FALSE,,,24792.47116,-150.8024917
7903,24792.4707,-150.4415281,FALSE,,,24792.47116,-150.4415283
7904,24792.4707,-150.0805663,FALSE,,,24792.47116,-150.0805649
7905,24792.4707,-149.7253281,FALSE,,,24792.47116,-149.725331
7906,24792.4707,-149.3701036,FALSE,,,24792.47116,-149.3700972
7907,24792.4707,-149.0034044,FALSE,,,24792.47116,-149.0034042
7908,24792.4707,-148.6539037,FALSE,,,24792.47116,-148.6538999
7909,24792.4707,-148.2929418,FALSE,,,24792.47116,-148.2929365
7910,24792.4707,-147.9319663,FALSE,,,24792.47116,-147.9319731
7911,24792.4707,-147.5824655,FALSE,,,24792.47116,-147.5824689
7912,24792.4707,-147.2329648,FALSE,,,24792.47116,-147.2329646
7913,24792.4707,-146.8720029,FALSE,,,24792.47116,-146.8720012
7914,24792.4707,-146.5110411,FALSE,,,24792.47116,-146.5110378
7915,24792.4707,-146.1615403,FALSE,,,24792.47116,-146.1615335
7916,24783.31641,-145.8120259,FALSE,,,24783.31589,-145.8120293
7917,24792.4707,-145.4739862,FALSE,,,24792.47116,-145.4739842
7918,24783.31641,-145.1130243,FALSE,,,24783.31589,-145.1130208
7919,24792.4707,-144.7520625,FALSE,,,24792.47116,-144.7520574
7920,24792.4707,-144.3911006,FALSE,,,24792.47116,-144.391094
7921,24792.4707,-144.0415862,FALSE,,,24792.47116,-144.0415897
7922,24792.4707,-143.6806244,FALSE,,,24792.47116,-143.6806263
7923,24783.31641,-143.3311236,FALSE,,,24783.31589,-143.331122
7924,24792.4707,-142.9816228,FALSE,,,24792.47116,-142.9816178
7925,24792.4707,-142.6321084,FALSE,,,24792.47116,-142.6321135
7926,24783.31641,-142.2711465,FALSE,,,24783.31589,-142.2711501
7927,24792.4707,-141.9216457,FALSE,,,24792.47116,-141.9216459
7928,24783.31641,-141.5549465,FALSE,,,24783.31589,-141.5549529
7929,24755.99805,-141.170202,TRUE,,,24792.47116,-141.2054486
7930,24792.4707,-140.8444839,FALSE,,,24792.47116,-140.8444852
7931,24792.4707,-140.4949832,FALSE,,,24792.47116,-140.4949809
7932,24783.31641,-140.1454824,FALSE,,,24783.31589,-140.1454767
7933,24783.31641,-139.8017053,FALSE,,,24783.31589,-139.801702
7934,24783.31641,-139.4522045,FALSE,,,24783.31589,-139.4521978
7935,24774.16016,-139.1256122,FALSE,,,24774.16062,-139.1256118
7936,24774.16016,-138.770374,FALSE,,,24774.16062,-138.770378
7937,24774.16016,-138.4323343,FALSE,,,24774.16062,-138.4323329
7938,24774.16016,-138.0713725,FALSE,,,24774.16062,-138.0713695
7939,24774.16016,-137.7104106,FALSE,,,24774.16062,-137.7104061
7940,24774.16016,-137.3437115,FALSE,,,24774.16062,-137.3437131
7941,24774.16016,-137.0056717,FALSE,,,24774.16062,-137.005668
7942,24774.16016,-136.6447099,FALSE,,,24774.16062,-136.6447046
7943,24774.16016,-136.2951955,FALSE,,,24774.16062,-136.2952003
7944,24774.16016,-135.9342336,FALSE,,,24774.16062,-135.9342369
7945,24774.25391,-135.5618107,TRUE,,,24774.16062,-135.5847326
7946,24774.16016,-135.6821313,FALSE,,,24774.16062,-135.6821355
7947,24774.16016,-135.3440916,FALSE,,,24774.16062,-135.3440904
7948,24774.16016,-134.9831298,FALSE,,,24774.16062,-134.983127
7949,24765.00586,-134.633629,FALSE,,,24765.00535,-134.6336227
7950,24774.16016,-134.2612061,FALSE,,,24774.16062,-134.2612001
7951,24774.16016,-133.9231527,FALSE,,,24774.16062,-133.923155
7952,24774.16016,-133.5736519,FALSE,,,24774.16062,-133.5736508
7953,24774.16016,-133.2241512,FALSE,,,24774.16062,-133.2241465
7954,24774.16016,-132.8517283,FALSE,,,24774.16062,-132.851724
7955,24774.16016,-132.5136749,FALSE,,,24774.16062,-132.5136789
7956,24774.16016,-132.152713,FALSE,,,24774.16062,-132.1527154
7957,24774.16016,-131.8146733,FALSE,,,24774.16062,-131.8146703
7958,24774.16016,-131.4651725,FALSE,,,24774.16062,-131.4651661
7959,24774.25,-131.104197,TRUE,,,24774.16062,-131.1213914
7960,24774.16016,-130.7546963,FALSE,,,24774.16062,-130.7546984
7961,24774.16016,-130.4051955,FALSE,,,24774.16062,-130.4051942
7962,24774.16016,-130.0327726,FALSE,,,24774.16062,-130.0327716
7963,24774.16016,-129.6718108,FALSE,,,24774.16062,-129.6718082
7964,24783.31641,-129.2936505,FALSE,,,24783.31589,-129.293656
7965,24783.31641,-128.9326887,FALSE,,,24783.31589,-128.9326926
7966,24783.31641,-128.5717268,FALSE,,,24783.31589,-128.5717292
7967,24783.31641,-128.210765,FALSE,,,24783.31589,-128.2107658
7968,24783.31641,-127.8555268,FALSE,,,24783.31589,-127.855532
7969,24783.31641,-127.5003024,FALSE,,,24783.31589,-127.5002982
7970,24783.31641,-127.1221421,FALSE,,,24783.31589,-127.122146
7971,24792.4707,-126.7611803,FALSE,,,24792.47116,-126.7611826
7972,24792.4707,-126.3830337,FALSE,,,24792.47116,-126.3830304
7973,24792.4707,-126.0220718,FALSE,,,24792.47116,-126.022067
7974,24792.4707,-125.6324505,FALSE,,,24792.47116,-125.6324557
7975,24792.4707,-125.2714887,FALSE,,,24792.47116,-125.2714923
7976,24792.4707,-124.9048032,FALSE,,,24792.47116,-124.9047993
7977,24801.62695,-124.5552887,FALSE,,,24801.62643,-124.5552951
7978,24801.62695,-124.1943269,FALSE,,,24801.62643,-124.1943317
7979,24801.62695,-123.833365,FALSE,,,24801.62643,-123.8333683
7980,24801.62695,-123.4609422,FALSE,,,24801.62643,-123.4609457
7981,24801.62695,-123.1057177,FALSE,,,24801.62643,-123.1057119
7982,24801.62695,-122.7218337,FALSE,,,24801.62643,-122.7218301
7983,24801.87695,-122.3092766,TRUE,,,24801.62643,-122.383785
7984,24801.62695,-122.0113574,FALSE,,,24801.62643,-122.0113625
7985,24801.62695,-121.6618567,FALSE,,,24801.62643,-121.6618582
7986,24798.76758,-121.6732767,TRUE,,,24801.62643,-121.2951652
7987,24801.62695,-120.9227482,FALSE,,,24801.62643,-120.9227427
7988,24801.62695,-120.5732338,FALSE,,,24801.62643,-120.5732384
7989,24801.62695,-120.2008109,FALSE,,,24801.62643,-120.2008158
7990,24801.62695,-119.8513101,FALSE,,,24801.62643,-119.8513116
7991,24810.78125,-119.5018093,FALSE,,,24810.7817,-119.5018073
7992,24810.78125,-119.1408475,FALSE,,,24810.7817,-119.1408439
7993,24801.62695,-118.7913331,FALSE,,,24801.62643,-118.7913397
7994,24783.22852,-118.4528699,TRUE,,,24801.62643,-118.4303763
7995,24801.62695,-118.0808704,FALSE,,,24801.62643,-118.080872
7996,24801.62695,-117.7256323,FALSE,,,24801.62643,-117.7256382
7997,24801.62695,-117.3704078,FALSE,,,24801.62643,-117.3704043
7998,24801.62695,-117.0151697,FALSE,,,24801.62643,-117.0151705
7999,24801.62695,-116.6427468,FALSE,,,24801.62643,-116.6427479
8000,24801.62695,-116.293246,FALSE,,,24801.62643,-116.2932437
8001,24801.62695,-115.9322842,FALSE,,,24801.62643,-115.9322803
8002,24801.62695,-115.5827697,FALSE,,,24801.62643,-115.582776
8003,24801.62695,-115.2218079,FALSE,,,24801.62643,-115.2218126
8004,24801.62695,-114.8723071,FALSE,,,24801.62643,-114.8723083
8005,24801.62695,-114.5228063,FALSE,,,24801.62643,-114.5228041
8006,24801.62695,-114.643127,FALSE,,,24801.62643,-114.6431252
8007,24801.62695,-114.2821651,FALSE,,,24801.62643,-114.2821618
8008,24805.56445,-113.4400301,TRUE,,,24801.62643,-113.9326576
8009,24801.62695,-113.5716957,FALSE,,,24801.62643,-113.5716942
8010,24810.78125,-113.2221881,FALSE,,,24810.7817,-113.2221899
8011,24801.62695,-112.8726873,FALSE,,,24801.62643,-112.8726856
8012,24801.62695,-112.5346407,FALSE,,,24801.62643,-112.5346405
8013,24801.62695,-112.1851331,FALSE,,,24801.62643,-112.1851363
8014,24801.62695,-111.8356323,FALSE,,,24801.62643,-111.835632
8015,24801.62695,-111.4746705,FALSE,,,24801.62643,-111.4746686
8016,24801.62695,-111.1251629,FALSE,,,24801.62643,-111.1251644
8017,24801.62695,-110.7642011,FALSE,,,24801.62643,-110.764201
8018,24801.62695,-110.431885,FALSE,,,24801.62643,-110.4318854
8019,24801.62695,-110.0823842,FALSE,,,24801.62643,-110.0823812
8020,24801.62695,-109.7214156,FALSE,,,24801.62643,-109.7214178
8021,24801.7207,-109.3489654,TRUE,,,24801.62643,-109.3604544
8022,24801.62695,-109.0338682,FALSE,,,24801.62643,-109.0338684
8023,24792.4707,-108.6900912,FALSE,,,24792.47116,-108.6900937
8024,24792.4707,-108.3635057,FALSE,,,24792.47116,-108.3635078
8025,24792.4707,-108.0140049,FALSE,,,24792.47116,-108.0140035
8026,24792.4707,-107.6530431,FALSE,,,24792.47116,-107.6530401
8027,24792.4707,-107.3035354,FALSE,,,24792.47116,-107.3035359
8028,24792.4707,-106.9540347,FALSE,,,24792.47116,-106.9540316
8029,24792.4707,-106.5816118,FALSE,,,24792.47116,-106.5816091
8030,24792.4707,-106.2206431,FALSE,,,24792.47116,-106.2206456
8031,24792.4707,-105.8711423,FALSE,,,24792.47116,-105.8711414
8032,24792.4707,-105.5330958,FALSE,,,24792.47116,-105.5330963
8033,24792.4707,-105.183595,FALSE,,,24792.47116,-105.183592
8034,24792.56055,-104.8226263,TRUE,,,24783.31589,-104.8455469
8035,24783.31641,-104.4903103,FALSE,,,24783.31589,-104.4903131
8036,24792.4707,-104.135079,FALSE,,,24792.47116,-104.1350793
8037,24792.4707,-103.7626561,FALSE,,,24792.47116,-103.7626567
8038,24792.4707,-103.4303401,FALSE,,,24792.47116,-103.4303412
8039,24783.31641,-103.0751088,FALSE,,,24783.31589,-103.0751073
8040,24783.31641,-102.7256012,FALSE,,,24783.31589,-102.7256031
8041,24783.31641,-102.3646393,FALSE,,,24783.31589,-102.3646397
8042,24783.31641,-102.0208622,FALSE,,,24783.31589,-102.020865
8043,24783.31641,-101.6427156,FALSE,,,24783.31589,-101.6427129
8044,24783.31641,-101.3103996,FALSE,,,24783.31589,-101.3103973
8045,24783.31641,-100.9551615,FALSE,,,24783.31589,-100.9551635
8046,24783.31641,-100.6228455,FALSE,,,24783.31589,-100.622848
8047,24783.31641,-100.2504226,FALSE,,,24783.31589,-100.2504254
8048,24783.31641,-99.91238284,FALSE,,,24783.31589,-99.91238031
8049,24774.16016,-99.55141417,FALSE,,,24774.16062,-99.5514169
8050,24783.31641,-99.22482868,FALSE,,,24783.31589,-99.22483096
8051,24774.16016,-98.8753279,FALSE,,,24774.16062,-98.87532671
8052,24774.16016,-98.53155082,FALSE,,,24774.16062,-98.53155203
8053,24774.16016,-98.18205004,FALSE,,,24774.16062,-98.18204777
8054,24774.20508,-97.8268119,TRUE,,,24765.00535,-97.84400267
8055,24765.00586,-97.49449587,FALSE,,,24765.00535,-97.49449842
8056,24765.00586,-97.16217985,FALSE,,,24765.00535,-97.1621829
8057,24765.00586,-96.78403326,FALSE,,,24765.00535,-96.78403075
8058,24765.00586,-96.44025617,FALSE,,,24765.00535,-96.44025608
8059,24765.00586,-96.07356381,FALSE,,,24765.00535,-96.07356309
8060,24765.00586,-95.7240562,FALSE,,,24765.00535,-95.72405883
8061,24765.00586,-95.36309436,FALSE,,,24765.00535,-95.36309542
8062,24765.00586,-95.01359358,FALSE,,,24765.00535,-95.01359117
8063,24765.00586,-94.63544016,FALSE,,,24765.00535,-94.63543902
8064,24765.00586,-94.28020202,FALSE,,,24765.00535,-94.28020519
8065,24765.00586,-93.91350965,FALSE,,,24765.00535,-93.9135122
8066,24765.00586,-94.03383027,FALSE,,,24765.00535,-94.03383334
8067,24774.16016,-93.66140737,FALSE,,,24774.16062,-93.66141077
8068,24765.00586,-93.31190659,FALSE,,,24765.00535,-93.31190652
8069,24737.36328,-92.98456295,TRUE,,,24774.16062,-92.92229521
8070,24774.16016,-92.56133027,FALSE,,,24774.16062,-92.5613318
8071,24774.16016,-92.17172262,FALSE,,,24774.16062,-92.1717205
8072,24774.16016,-91.81075396,FALSE,,,24774.16062,-91.81075709
8073,24774.16016,-91.4211463,FALSE,,,24774.16062,-91.42114579
8074,24774.16016,-91.06018447,FALSE,,,24774.16062,-91.06018238
8075,24774.16016,-90.70494633,FALSE,,,24774.16062,-90.70494855
8076,24774.11328,-90.35541823,TRUE,,,24774.16062,-90.33252598
8077,24783.31641,-89.9715616,FALSE,,,24783.31589,-89.97156257
8078,24774.16016,-89.61059976,FALSE,,,24774.16062,-89.61059916
8079,24774.16016,-89.24390739,FALSE,,,24774.16062,-89.24390617
8080,24783.31641,-88.88294556,FALSE,,,24783.31589,-88.88294276
8081,24774.16016,-88.51052266,FALSE,,,24774.16062,-88.51052019
8082,24774.16016,-88.15528452,FALSE,,,24774.16062,-88.15528636
8083,24783.31641,-87.7714074,FALSE,,,24783.31589,-87.77140464
8084,24783.31641,-87.39325398,FALSE,,,24783.31589,-87.39325249
8085,24783.31641,-87.04374637,FALSE,,,24783.31589,-87.04374824
8086,24783.31641,-86.67132347,FALSE,,,24783.31589,-86.67132567
8087,24783.31641,-86.31036164,FALSE,,,24783.31589,-86.31036226
8088,24783.31641,-85.95513033,FALSE,,,24783.31589,-85.95512843
8089,24783.31641,-85.57124637,FALSE,,,24783.31589,-85.5712467
8090,24783.56641,-85.15869612,TRUE,,,24783.31589,-85.20455371
8091,24783.31641,-84.8550464,FALSE,,,24783.31589,-84.85504946
8092,24783.31641,-84.49408456,FALSE,,,24783.31589,-84.49408605
8093,24783.31641,-84.11020744,FALSE,,,24783.31589,-84.11020433
8094,24783.31641,-83.74350824,FALSE,,,24783.31589,-83.74351134
8095,24783.31641,-83.37109218,FALSE,,,24783.31589,-83.37108877
8096,24783.31641,-83.02158457,FALSE,,,24783.31589,-83.02158451
8097,24783.31641,-82.6548922,FALSE,,,24783.31589,-82.65489153
8098,24783.31641,-82.30538459,FALSE,,,24783.31589,-82.30538727
8099,24783.31641,-81.9329617,FALSE,,,24783.31589,-81.9329647
8100,24783.31641,-81.57199986,FALSE,,,24783.31589,-81.57200129
8101,24783.31641,-81.21103802,FALSE,,,24783.31589,-81.21103788
8102,24783.31641,-80.85006253,TRUE,,,24783.31589,-80.85007447
8103,24783.31641,-80.48338382,FALSE,,,24783.31589,-80.48338148
8104,24783.31641,-80.12241515,FALSE,,,24783.31589,-80.12241807
8105,24783.31641,-79.76145332,FALSE,,,24783.31589,-79.76145466
8106,24792.4707,-79.38329989,FALSE,,,24792.47116,-79.38330252
8107,24792.4707,-79.03379911,FALSE,,,24792.47116,-79.03379826
8108,24792.4707,-78.67283728,FALSE,,,24792.47116,-78.67283485
8109,24783.31641,-78.32332967,FALSE,,,24783.31589,-78.32333059
8110,24792.4707,-77.97382889,FALSE,,,24792.47116,-77.97382634
8111,24783.31641,-77.62432128,FALSE,,,24783.31589,-77.62432208
8112,24783.31641,-77.2748205,FALSE,,,24783.31589,-77.27481783
8113,24783.31641,-76.92531289,FALSE,,,24783.31589,-76.92531357
8114,24783.31641,-76.56435105,FALSE,,,24783.31589,-76.56435016
8115,24783.31641,-76.21484344,FALSE,,,24783.31589,-76.21484591
8116,24783.22656,-75.8767764,TRUE,,,24783.31589,-75.8538825
8117,24783.31641,-75.51010452,FALSE,,,24783.31589,-75.51010782
8118,24783.31641,-75.15487321,FALSE,,,24783.31589,-75.15487399
8119,24783.31641,-74.80537243,FALSE,,,24783.31589,-74.80536973
8120,24783.27148,-74.46158852,TRUE,,,24783.31589,-74.4501359
8121,24783.31641,-74.11208774,FALSE,,,24783.31589,-74.1120908
8122,24783.31641,-73.74539537,FALSE,,,24783.31589,-73.74539781
8123,24783.31641,-73.38443354,FALSE,,,24783.31589,-73.3844344
8124,24783.31641,-73.0234717,FALSE,,,24783.31589,-73.02347099
8125,24783.31641,-72.67396409,FALSE,,,24783.31589,-72.67396673
8126,24783.22656,-72.33589705,TRUE,,,24783.31589,-72.78282872
8127,24792.4707,-72.43332286,FALSE,,,24792.47116,-72.43332446
8128,24783.31641,-72.07236103,FALSE,,,24783.31589,-72.07236105
8129,24792.4707,-71.71139919,FALSE,,,24792.47116,-71.71139764
8130,24792.4707,-71.36189158,FALSE,,,24792.47116,-71.36189338
8131,24783.22656,-71.02343522,TRUE,,,24792.47116,-71.02384828
8132,24783.31641,-70.66288319,FALSE,,,24783.31589,-70.66288487
8133,24783.31641,-70.31338241,FALSE,,,24783.31589,-70.31338062
8134,24783.31641,-69.97533586,FALSE,,,24783.31589,-69.97533552
8135,24783.31641,-69.64301983,FALSE,,,24783.31589,-69.64302
8136,24783.31641,-69.29351905,FALSE,,,24783.31589,-69.29351574
8137,24783.45313,-68.92682669,TRUE,,,24783.31589,-68.94401149
8138,24783.31641,-68.59450383,FALSE,,,24783.31589,-68.59450723
8139,24783.31641,-68.24500305,FALSE,,,24783.31589,-68.24500298
8140,24783.31641,-67.87258016,FALSE,,,24783.31589,-67.87258041
8141,24783.31641,-67.53453361,FALSE,,,24783.31589,-67.53453531
8142,24783.31641,-67.19076336,FALSE,,,24783.31589,-67.19076063
8143,24783.31641,-66.83552522,FALSE,,,24783.31589,-66.8355268
8144,24783.31641,-66.48029391,FALSE,,,24783.31589,-66.48029297
8145,24774.16016,-66.14224736,FALSE,,,24774.16062,-66.14224787
8146,24774.16016,-65.79274658,FALSE,,,24774.16062,-65.79274361
8147,24774.16016,-65.43177791,FALSE,,,24774.16062,-65.4317802
8148,24774.16016,-65.08227713,FALSE,,,24774.16062,-65.08227595
8149,24774.16016,-64.73276952,FALSE,,,24774.16062,-64.73277169
8150,24774.16016,-64.38324142,TRUE,,,24774.16062,-64.37180828
8151,24774.16016,-64.04522219,FALSE,,,24774.16062,-64.04522234
8152,24774.16016,-63.68426035,FALSE,,,24774.16062,-63.68425893
8153,24774.16016,-63.33475274,FALSE,,,24774.16062,-63.33475467
8154,24774.16016,-62.9737909,FALSE,,,24774.16062,-62.97379126
8155,24774.16016,-62.62429012,FALSE,,,24774.16062,-62.62428701
8156,24774.16016,-62.2919741,FALSE,,,24774.16062,-62.29197149
8157,24774.16016,-61.95392755,FALSE,,,24774.16062,-61.95392639
8158,24774.16016,-61.59296571,FALSE,,,24774.16062,-61.59296298
8159,24774.34766,-61.20908176,TRUE,,,24774.16062,-61.24345872
8160,24765.00586,-60.89395732,FALSE,,,24765.00535,-60.89395447
8161,24765.00586,-60.55018024,FALSE,,,24765.00535,-60.55017979
8162,24774.16016,-60.18348787,FALSE,,,24774.16062,-60.1834868
8163,24774.16016,-59.82252603,FALSE,,,24774.16062,-59.82252339
8164,24774.16016,-59.46155737,FALSE,,,24774.16062,-59.46155998
8165,24774.16016,-59.12351764,FALSE,,,24774.16062,-59.12351488
8166,24774.16016,-58.76254898,FALSE,,,24774.16062,-58.76255147
8167,24774.34766,-58.37864453,TRUE,,,24774.16062,-58.3901289
8168,24774.16016,-58.03489477,FALSE,,,24774.16062,-58.03489507
8169,24774.16016,-57.66247188,FALSE,,,24774.16062,-57.6624725
8170,24783.31641,-57.28432187,FALSE,,,24783.31589,-57.28432036
8171,24774.16016,-56.94054479,FALSE,,,24774.16062,-56.94054568
8172,24774.16016,-56.57385242,FALSE,,,24774.16062,-56.57385269
8173,24774.16016,-56.20142953,FALSE,,,24774.16062,-56.20143012
8174,24774.16016,-55.83473716,FALSE,,,24774.16062,-55.83473714
8175,24774.16016,-55.48523297,FALSE,,,24774.16062,-55.48523288
8176,24774.16016,-55.11281007,FALSE,,,24774.16062,-55.11281031
8177,24774.16016,-54.76330588,FALSE,,,24774.16062,-54.76330606
8178,24783.31641,-54.39088298,FALSE,,,24783.31589,-54.39088349
8179,24774.16016,-54.02419062,FALSE,,,24774.16062,-54.0241905
8180,24783.31641,-53.65176772,FALSE,,,24783.31589,-53.65176794
8181,24783.31641,-53.28507536,FALSE,,,24783.31589,-53.28507495
8182,24783.31641,-52.91265246,FALSE,,,24783.31589,-52.91265238
8183,24783.31641,-52.55169063,FALSE,,,24783.31589,-52.55168897
8184,24783.31641,-52.19072537,FALSE,,,24783.31589,-52.19072556
8185,24783.31641,-51.83549065,FALSE,,,24783.31589,-51.83549173
8186,24792.4707,-51.92143492,FALSE,,,24792.47116,-51.92143539
8187,24811.63672,-52.44796396,TRUE,,,24792.47116,-51.56047198
8188,24792.4707,-51.18231966,FALSE,,,24792.47116,-51.18231984
8189,24797.13477,-49.61805266,TRUE,,,24792.47116,-50.81562685
8190,24792.4707,-50.4432044,FALSE,,,24792.47116,-50.44320428
8191,24801.62695,-50.08224256,FALSE,,,24801.62643,-50.08224087
8192,24801.62695,-49.70408914,FALSE,,,24801.62643,-49.70408873
8193,24801.62695,-49.33166624,FALSE,,,24801.62643,-49.33166616
