,Unnamed: 0,chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
69,69,2014-01-28 18:00:14.733000000,2014-01-28 23:00:14.733000000,8,22,4096,60.038,0.0,24774.16062,-29.644836320068794,24838.24751,-149.79408595900244,24902.334400000003,90.12626117407848,0,0,0,0,0,0,413.35728000000006,-78.49521793292278,440.82288000000005,164.10657168137038,454.09792,40.27893299769688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,2014-01-28 18:00:14.750000000,2014-01-28 23:00:14.750000000,8,22,4096,60.035,-0.003,24774.16062,-29.43284193587039,24838.24751,-149.59355073070665,24902.334400000003,90.3382555582769,0,0,0,0,0,0,414.2728,-78.23165734716261,441.28064000000006,164.57639707337768,455.92896,40.61697809682406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,2014-01-28 18:00:14.767000000,2014-01-28 23:00:14.767000000,8,22,4096,60.033,-0.002,24765.005350000003,-29.21511797372068,24838.24751,-149.37009719060563,24902.334400000003,90.544520364524,0,0,0,0,0,0,417.93488,-78.01393338501289,443.56944,164.85714639299178,459.13328,41.09826264473395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,2014-01-28 18:00:14.783000000,2014-01-28 23:00:14.783000000,8,22,4096,60.035,0.002,24765.005350000003,-29.003123589522275,24829.09224,-149.16383238435853,24902.334400000003,90.7565147487224,0,0,0,0,0,0,418.39264,-77.66442912998309,445.85824,165.17800275826502,460.96432,41.21858378171142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,2014-01-28 18:00:14.800000000,2014-01-28 23:00:14.800000000,8,22,4096,60.037,0.002,24765.005350000003,-28.78539962737256,24829.09224,-148.9403788442575,24902.334400000003,90.97996828882344,0,0,0,0,0,0,417.93488,-77.55556714890824,445.40048,165.2467576936807,459.59104,41.31598660688366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,2014-01-28 18:00:14.817000000,2014-01-28 23:00:14.817000000,8,22,4096,60.038,0.001,24765.005350000003,-28.550486931368923,24829.09224,-148.71119572620518,24893.17913,91.20915140687576,0,0,0,0,0,0,416.1038400000001,-77.29200656314806,443.56944,165.33843094090167,456.84448,41.44776689976376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,2014-01-28 18:00:14.833000000,2014-01-28 23:00:14.833000000,8,22,4096,60.038,0.0,24765.005350000003,-28.33276296921921,24829.09224,-148.49347176405547,24893.17913,91.42687536902544,0,0,0,0,0,0,415.18832,-77.10293049075489,442.65392,165.5160478573922,455.92896,41.62538381625431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,2014-01-28 18:00:14.850000000,2014-01-28 23:00:14.850000000,8,22,4096,60.035,-0.003,24765.005350000003,-28.120768585020805,24829.09224,-148.28147737985705,24893.17913,91.6445993311752,0,0,0,0,0,0,415.64608,-76.94250230811825,442.65392,165.80825633290894,456.84448,41.906133135868416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,2014-01-28 18:00:14.867000000,2014-01-28 23:00:14.867000000,8,22,4096,60.035,0.0,24755.850080000004,-27.920233356725017,24819.93697,-148.07521257360995,24893.17913,91.84513455947096,0,0,0,0,0,0,414.2728,-76.82218117114078,441.7384,165.9801436714482,455.92896,41.97488807128411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,2014-01-28 18:00:14.883000000,2014-01-28 23:00:14.883000000,8,22,4096,60.034,-0.001,24755.850080000004,-27.71396855047792,24819.93697,-147.86321818941155,24893.17913,92.04566978776676,0,0,0,0,0,0,414.2728,-76.58153889718582,441.7384,166.29527045877015,456.38672,42.255637390898215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,2014-01-28 18:00:14.900000000,2014-01-28 23:00:14.900000000,8,22,4096,60.035,0.001,24755.850080000004,-27.4905150103769,24819.93697,-147.64549422726185,24893.17913,92.26912332786776,0,0,0,0,0,0,413.81504,-76.2606825319126,441.7384,166.42705075165023,455.01344000000006,42.49627966485316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,2014-01-28 18:00:14.917000000,2014-01-28 23:00:14.917000000,8,22,4096,60.037,0.002,24755.850080000004,-27.26133189232457,24819.93697,-147.42204068716083,24884.02386,92.4983064459201,0,0,0,0,0,0,413.81504,-76.03149941386025,441.7384,166.69634091536173,455.4712,42.7369219388081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,2014-01-28 18:00:14.933000000,2014-01-28 23:00:14.933000000,8,22,4096,60.038,0.001,24755.850080000004,-27.043607930174858,24819.93697,-147.2100463029624,24884.02386,92.7045712521672,0,0,0,0,0,0,416.56160000000006,-75.81377545171053,443.11168,166.9484423452193,457.30224,43.09788534974052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,2014-01-28 18:00:14.950000000,2014-01-28 23:00:14.950000000,8,22,4096,60.036,-0.002,24755.850080000004,-26.820154390073835,24819.93697,-146.98086318491008,24884.02386,92.94521352612216,0,0,0,0,0,0,417.93488,-75.56167402185297,443.56944,167.14897757351503,458.21776000000006,43.41874171501379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,2014-01-28 18:00:14.967000000,2014-01-28 23:00:14.967000000,8,22,4096,60.036,0.0,24755.850080000004,-26.59097127202151,24819.93697,-146.74022091095514,24884.02386,93.16866706622316,0,0,0,0,0,0,415.64608,-75.39551626126503,443.11168,167.39534942542133,457.30224,43.46457833862425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,2014-01-28 18:00:14.983000000,2014-01-28 23:00:14.983000000,8,22,4096,60.039,0.003,24755.850080000004,-26.361788153969176,24819.93697,-146.52249694880544,24884.02386,93.38639102837288,0,0,0,0,0,0,417.47712,-74.97152749286822,444.94272,167.68755790093803,458.67552000000006,43.82554174955667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,2014-01-28 18:00:15,2014-01-28 23:00:15,8,22,4096,60.039,0.0,24755.850080000004,-26.11541630206293,24829.09224,-146.27039551894788,24893.17913,93.64995161413306,0,0,0,0,0,0,415.64608,-74.8855838235986,443.56944,167.74485368045111,456.38672,43.80835301570275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,2014-01-28 18:00:15.017000000,2014-01-28 23:00:15.017000000,8,22,4096,60.036,-0.003,24755.850080000004,-26.33314026421264,24829.09224,-146.4938490590489,24893.17913,93.42649807403204,0,0,0,0,0,0,417.47712,-74.99444580467346,444.94272,167.6474508552789,458.21776000000006,43.74532765823835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,2014-01-28 18:00:15.033000000,2014-01-28 23:00:15.033000000,8,22,4096,59.987,-0.049,24755.850080000004,-26.092497990257687,24829.09224,-146.25320678509394,24893.17913,93.66714034798696,0,0,0,0,0,0,417.01936,-74.86266551179337,443.56944,167.68755790093803,456.84448,43.95732204243676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,2014-01-28 18:00:15.050000000,2014-01-28 23:00:15.050000000,8,22,4096,60.012,0.025,24765.005350000003,-25.86331487220536,24829.09224,-146.0240236670416,24893.17913,93.89632346603932,0,0,0,0,0,0,416.56160000000006,-74.60483450398449,443.11168,167.98549595440608,456.38672,44.226612206148246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,2014-01-28 18:00:15.067000000,2014-01-28 23:00:15.067000000,8,22,4096,60.052,0.04,24765.005350000003,-25.622672598250418,24829.09224,-145.78338139308667,24893.17913,94.13696573999424,0,0,0,0,0,0,414.2728,-74.59337534808189,440.3651200000001,168.14019455909138,454.55568000000005,44.30682629746656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,2014-01-28 18:00:15.083000000,2014-01-28 23:00:15.083000000,8,22,4096,60.034,-0.018,24755.850080000004,-25.404948636100706,24829.09224,-145.55419827503434,24893.17913,94.34896012419269,0,0,0,0,0,0,413.81504,-74.25533024895469,441.7384,168.5699129054395,455.92896,44.558927727324125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,2014-01-28 18:00:15.100000000,2014-01-28 23:00:15.100000000,8,22,4096,60.042,0.008,24755.850080000004,-25.16430636214576,24829.09224,-145.325015156982,24893.17913,94.5896023981476,0,0,0,0,0,0,416.1038400000001,-74.0547950206589,442.19616,168.690234042417,456.84448,44.91989113825655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,2014-01-28 18:00:15.117000000,2014-01-28 23:00:15.117000000,8,22,4096,60.036,-0.006,24765.005350000003,-24.923664088190808,24829.09224,-145.0901024609784,24893.17913,94.83597425005384,0,0,0,0,0,0,417.47712,-73.60215836250553,444.48496000000006,169.08557492105726,458.21776000000006,45.25793623738373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,2014-01-28 18:00:15.133000000,2014-01-28 23:00:15.133000000,8,22,4096,60.039,0.003,24765.005350000003,-24.69448097013848,24829.09224,-144.86091934292605,24893.17913,95.06515736810624,0,0,0,0,0,0,417.01936,-73.47037806962547,444.0272000000001,169.28611014935305,458.21776000000006,45.40690526411775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,2014-01-28 18:00:15.150000000,2014-01-28 23:00:15.150000000,8,22,4096,60.039,0.0,24765.005350000003,-24.465297852086152,24829.09224,-144.6202770689711,24893.17913,95.30007006410985,0,0,0,0,0,0,417.93488,-73.09222592483913,445.40048,169.58977778077238,459.13328,45.70484331758577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,2014-01-28 18:00:15.167000000,2014-01-28 23:00:15.167000000,8,22,4096,60.039,0.0,24765.005350000003,-24.22465557813121,24829.09224,-144.38536437296747,24893.17913,95.53498276011344,0,0,0,0,0,0,418.39264,-72.93179774220249,444.94272,169.6069665146263,458.21776000000006,45.88818981202763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,2014-01-28 18:00:15.183000000,2014-01-28 23:00:15.183000000,8,22,4096,60.04,0.001,24765.005350000003,-23.984013304176266,24829.09224,-144.1447220990125,24893.17913,95.76989545611713,0,0,0,0,0,0,417.01936,-72.80001744932238,443.56944,169.9793890814613,458.67552000000006,46.12883208598258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,2014-01-28 18:00:15.200000000,2014-01-28 23:00:15.200000000,8,22,4096,60.04,0.0,24765.005350000003,-23.743371030221315,24829.09224,-143.90407982505758,24893.17913,96.01626730802336,0,0,0,0,0,0,416.56160000000006,-72.50207939585438,443.11168,170.11689895229273,456.84448,46.31790815837575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,2014-01-28 18:00:15.217000000,2014-01-28 23:00:15.217000000,8,22,4096,60.04,0.0,24765.005350000003,-23.514187912168985,24829.09224,-143.67489670700525,24893.17913,96.2569095819783,0,0,0,0,0,0,415.64608,-72.20414134238635,443.11168,170.46640320732254,456.84448,46.535632120525456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,2014-01-28 18:00:15.233000000,2014-01-28 23:00:15.233000000,8,22,4096,60.038,-0.002,24765.005350000003,-23.27354563821404,24829.09224,-143.43425443305028,24893.17913,96.49755185593324,0,0,0,0,0,0,415.18832,-72.25570754394812,441.7384,170.5179694088843,456.38672,46.6273053677464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,2014-01-28 18:00:15.250000000,2014-01-28 23:00:15.250000000,8,22,4096,60.038,0.0,24765.005350000003,-23.044362520161712,24829.09224,-143.20507131499795,24893.17913,96.71527581808296,0,0,0,0,0,0,415.64608,-72.17549345262981,441.28064000000006,170.82736661825496,457.30224,46.94816173301966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,2014-01-28 18:00:15.267000000,2014-01-28 23:00:15.267000000,8,22,4096,60.041,0.003,24765.005350000003,-22.815179402109383,24829.09224,-142.97015861899433,24893.17913,96.9501885140866,0,0,0,0,0,0,414.73056,-71.84317793145392,441.7384,171.0680088922099,456.84448,47.10858991565629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,2014-01-28 18:00:15.283000000,2014-01-28 23:00:15.283000000,8,22,4096,60.041,0.0,24765.005350000003,-22.57453712815444,24829.09224,-142.740975500942,24893.17913,97.17937163213892,0,0,0,0,0,0,415.64608,-71.65410185906076,442.65392,171.4175131472397,459.13328,47.35496176756254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,2014-01-28 18:00:15.300000000,2014-01-28 23:00:15.300000000,8,22,4096,60.039,-0.002,24765.005350000003,-22.33389485419949,24829.09224,-142.50033322698704,24893.17913,97.42001390609389,0,0,0,0,0,0,417.47712,-71.50513283232674,443.11168,171.54929344011978,460.0488,47.670088554884494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,2014-01-28 18:00:15.317000000,2014-01-28 23:00:15.317000000,8,22,4096,60.038,-0.001,24765.005350000003,-22.104711736147163,24829.09224,-142.27115010893473,24893.17913,97.65492660209752,0,0,0,0,0,0,419.30816,-71.08114406392993,445.85824,171.78993571407474,461.4220800000001,47.91646040679074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,2014-01-28 18:00:15.333000000,2014-01-28 23:00:15.333000000,8,22,4096,60.038,0.0,24765.005350000003,-21.87552861809484,24829.09224,-142.0419669908824,24893.17913,97.88983929810117,0,0,0,0,0,0,419.7659200000001,-71.09260321983255,444.48496000000006,171.98474136441922,462.33760000000007,48.22585761616139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,2014-01-28 18:00:15.350000000,2014-01-28 23:00:15.350000000,8,22,4096,60.037,-0.001,24765.005350000003,-21.6406159220912,24829.09224,-141.81278387283007,24893.17913,98.11902241615348,0,0,0,0,0,0,418.39264,-70.99520039466032,443.11168,172.20819490452024,461.4220800000001,48.41493368855456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,2014-01-28 18:00:15.367000000,2014-01-28 23:00:15.367000000,8,22,4096,60.039,0.002,24765.005350000003,-21.411432804038864,24838.24751,-141.58360075477773,24893.17913,98.3367463783032,0,0,0,0,0,0,419.30816,-70.72018065299751,444.48496000000006,172.55769915955003,463.25312,48.65557596250951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,2014-01-28 18:00:15.383000000,2014-01-28 23:00:15.383000000,8,22,4096,60.04,0.001,24765.005350000003,-21.17079053008392,24838.24751,-141.36014721467672,24893.17913,98.56592949635552,0,0,0,0,0,0,419.7659200000001,-70.52537500265304,444.94272,172.77542312169976,464.16864,48.88475908056184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,2014-01-28 18:00:15.400000000,2014-01-28 23:00:15.400000000,8,22,4096,60.041,0.001,24765.005350000003,-20.930148256128973,24838.24751,-141.11377536277047,24893.17913,98.81803092621308,0,0,0,0,0,0,416.56160000000006,-70.47380880109127,441.28064000000006,172.75823438784582,459.59104,48.91913654826969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,2014-01-28 18:00:15.417000000,2014-01-28 23:00:15.417000000,8,22,4096,60.039,-0.002,24774.16062,-20.695235560125337,24829.09224,-140.8731330888155,24893.17913,99.07013235607064,0,0,0,0,0,0,415.18832,-70.20451863737978,441.28064000000006,173.11919779877826,459.59104,49.09675346476025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,2014-01-28 18:00:15.433000000,2014-01-28 23:00:15.433000000,8,22,4096,60.038,-0.001,24774.16062,-20.4603228641217,24838.24751,-140.64394997076317,24893.17913,99.29931547412296,0,0,0,0,0,0,415.18832,-70.02117214293791,440.82288000000005,173.38848796248973,460.0488,49.37750278437435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,2014-01-28 18:00:15.450000000,2014-01-28 23:00:15.450000000,8,22,4096,60.038,0.0,24774.16062,-20.23113974606937,24838.24751,-140.41476685271087,24902.334400000003,99.51703943627268,0,0,0,0,0,0,418.39264,-69.64301999815157,443.11168,173.72653306161692,462.33760000000007,49.85878733228424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,113,2014-01-28 18:00:15.467000000,2014-01-28 23:00:15.467000000,8,22,4096,60.04,0.002,24774.16062,-20.00195662801704,24838.24751,-140.18558373465854,24893.17913,99.746222554325,0,0,0,0,0,0,418.8504,-69.43102561395317,444.0272000000001,173.95571617966925,463.25312,49.97910846926171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,2014-01-28 18:00:15.483000000,2014-01-28 23:00:15.483000000,8,22,4096,60.041,0.001,24765.005350000003,-19.77277350996471,24838.24751,-139.9506710386549,24893.17913,99.97540567237736,0,0,0,0,0,0,419.7659200000001,-69.08152135892335,445.85824,174.36824579216344,465.54192000000006,50.299964834534975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,2014-01-28 18:00:15.500000000,2014-01-28 23:00:15.500000000,8,22,4096,60.04,-0.001,24774.16062,-19.520672080107147,24838.24751,-139.71002876469996,24893.17913,100.22750710223492,0,0,0,0,0,0,419.7659200000001,-68.88098613062758,444.94272,174.4198119937252,463.71088,50.494770484879446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,2014-01-28 18:00:15.517000000,2014-01-28 23:00:15.517000000,8,22,4096,60.039,-0.001,24774.16062,-19.280029806152204,24838.24751,-139.46365691279368,24893.17913,100.46814937618986,0,0,0,0,0,0,420.22368000000006,-68.66326216847786,444.94272,174.69483173538802,464.16864,50.827086006055325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,117,2014-01-28 18:00:15.533000000,2014-01-28 23:00:15.533000000,8,22,4096,60.039,0.0,24774.16062,-19.05084668809988,24838.24751,-139.22301463883875,24902.334400000003,100.7087916501448,0,0,0,0,0,0,419.30816,-68.51429314174385,442.65392,174.72920920309585,461.87984000000006,50.998973344594575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,2014-01-28 18:00:15.550000000,2014-01-28 23:00:15.550000000,8,22,4096,60.038,-0.001,24774.16062,-18.821663570047544,24838.24751,-138.99383152078642,24902.334400000003,100.92651561229452,0,0,0,0,0,0,422.05472,-68.26219171188629,444.0272000000001,175.1073613478822,465.08416000000005,51.4974466263584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,119,2014-01-28 18:00:15.567000000,2014-01-28 23:00:15.567000000,8,22,4096,60.038,0.0,24774.16062,-18.5810212960926,24838.24751,-138.75318924683145,24902.334400000003,101.15569873034684,0,0,0,0,0,0,421.1392,-67.98144239227219,443.56944,175.26778953051883,463.25312,51.67506354284895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,2014-01-28 18:00:15.583000000,2014-01-28 23:00:15.583000000,8,22,4096,60.04,0.002,24774.16062,-18.34037902213765,24838.24751,-138.52400612877915,24902.334400000003,101.3963410043018,0,0,0,0,0,0,419.30816,-67.7121522285607,443.11168,175.55999800603556,462.33760000000007,51.755277634167264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,121,2014-01-28 18:00:15.600000000,2014-01-28 23:00:15.600000000,8,22,4096,60.042,0.002,24774.16062,-18.10546632613401,24838.24751,-138.2833638548242,24902.334400000003,101.65990159006196,0,0,0,0,0,0,419.30816,-67.57464235772929,441.28064000000006,175.6001050516947,460.50656,52.0589452655866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122,2014-01-28 18:00:15.617000000,2014-01-28 23:00:15.617000000,8,22,4096,60.039,-0.003,24774.16062,-17.870553630130377,24838.24751,-138.04272158086926,24902.334400000003,101.8890847081143,0,0,0,0,0,0,419.7659200000001,-67.29389303811519,442.19616,176.11003748936113,462.79536,52.44855656627556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,123,2014-01-28 18:00:15.633000000,2014-01-28 23:00:15.633000000,8,22,4096,60.037,-0.002,24774.16062,-17.652829667980665,24838.24751,-137.82499761871952,24902.334400000003,102.10680867026402,0,0,0,0,0,0,419.7659200000001,-66.97303667284193,441.7384,176.1501445350203,460.50656,52.637632638668734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124,2014-01-28 18:00:15.650000000,2014-01-28 23:00:15.650000000,8,22,4096,60.038,0.001,24774.16062,-17.435105705830953,24838.24751,-137.5900849227159,24902.334400000003,102.33599178831632,0,0,0,0,0,0,419.7659200000001,-66.6006141060069,443.11168,176.5053783680014,461.87984000000006,52.8954636464776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,125,2014-01-28 18:00:15.667000000,2014-01-28 23:00:15.667000000,8,22,4096,60.038,0.0,24774.16062,-17.200193009827313,24838.24751,-137.3723609605662,24902.334400000003,102.54798617251474,0,0,0,0,0,0,422.9702400000001,-66.40007887771111,444.48496000000006,176.74602064195636,464.16864,53.28507494716656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,2014-01-28 18:00:15.683000000,2014-01-28 23:00:15.683000000,8,22,4096,60.037,-0.001,24765.005350000003,-16.9824690476776,24838.24751,-137.15463699841646,24902.334400000003,102.76571013466446,0,0,0,0,0,0,421.59696,-66.20527322736663,444.0272000000001,176.95801502615475,463.25312,53.40539608414404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,2014-01-28 18:00:15.700000000,2014-01-28 23:00:15.700000000,8,22,4096,60.037,0.0,24774.16062,-16.76474508552789,24838.24751,-136.93118345831545,24893.17913,102.98916367476548,0,0,0,0,0,0,423.42800000000005,-65.9130647518499,444.48496000000006,177.1184432087914,463.71088,53.74917076122253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,2014-01-28 18:00:15.717000000,2014-01-28 23:00:15.717000000,8,22,4096,60.037,0.0,24774.16062,-16.53556196747556,24829.09224,-136.7020003402631,24902.334400000003,103.22980594872044,0,0,0,0,0,0,422.9702400000001,-65.64377458813843,444.94272,177.35908548274634,463.25312,53.92678767771309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,2014-01-28 18:00:15.733000000,2014-01-28 23:00:15.733000000,8,22,4096,60.037,0.0,24774.16062,-16.323567583277153,24838.24751,-136.4842763781134,24902.334400000003,103.43607075496752,0,0,0,0,0,0,423.88576000000006,-65.50053513935572,444.48496000000006,177.5481615551395,463.71088,54.276291932742886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130,2014-01-28 18:00:15.750000000,2014-01-28 23:00:15.750000000,8,22,4096,60.037,0.0,24765.005350000003,-16.08292530932221,24829.09224,-136.24363410415847,24902.334400000003,103.66525387301984,0,0,0,0,0,0,421.1392,-65.33437737876777,442.19616,177.6856714259709,460.96432,54.3565060240612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,2014-01-28 18:00:15.767000000,2014-01-28 23:00:15.767000000,8,22,4096,60.038,0.001,24765.005350000003,-15.85374219126988,24838.24751,-136.02018056405743,24902.334400000003,103.90016656902348,0,0,0,0,0,0,422.05472,-64.94476607807881,443.11168,177.98933905739025,461.4220800000001,54.625796187772686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,132,2014-01-28 18:00:15.783000000,2014-01-28 23:00:15.783000000,8,22,4096,60.039,0.001,24774.16062,-15.613099917314932,24838.24751,-135.79099744600512,24902.334400000003,104.13507926502712,0,0,0,0,0,0,420.22368000000006,-64.84163367495526,441.7384,178.19560386363733,460.0488,54.769035636555394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,133,2014-01-28 18:00:15.800000000,2014-01-28 23:00:15.800000000,8,22,4096,60.039,0.0,24774.16062,-15.39537595516522,24838.24751,-135.5618143279528,24902.334400000003,104.36999196103076,0,0,0,0,0,0,420.68144,-64.46348153016892,442.19616,178.4362461375923,460.0488,55.1185398915852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,134,2014-01-28 18:00:15.817000000,2014-01-28 23:00:15.817000000,8,22,4096,60.038,-0.001,24774.16062,-15.1719224150642,24838.24751,-135.33263120990046,24902.334400000003,104.5991750790831,0,0,0,0,0,0,419.30816,-64.27440545777576,440.3651200000001,178.63678136588808,458.67552000000006,55.33626385373491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,2014-01-28 18:00:15.833000000,2014-01-28 23:00:15.833000000,8,22,4096,60.037,-0.001,24774.16062,-14.954198452914486,24838.24751,-135.11490724775075,24902.334400000003,104.8168990412328,0,0,0,0,0,0,421.1392,-63.890523735038094,442.65392,179.0092039327231,460.50656,55.680038530813405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,2014-01-28 18:00:15.850000000,2014-01-28 23:00:15.850000000,8,22,4096,60.038,0.001,24774.16062,-14.725015334862158,24838.24751,-134.89145370764973,24902.334400000003,105.0288934254312,0,0,0,0,0,0,419.7659200000001,-63.69571808469362,442.65392,179.2097391610189,460.0488,55.7487934662291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,2014-01-28 18:00:15.867000000,2014-01-28 23:00:15.867000000,8,22,4096,60.038,0.0,24774.16062,-14.501561794761136,24838.24751,-134.6737297455,24902.334400000003,105.25807654348354,0,0,0,0,0,0,421.59696,-63.59258568157007,444.0272000000001,179.45611101292516,462.33760000000007,55.97797658428144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,2014-01-28 18:00:15.883000000,2014-01-28 23:00:15.883000000,8,22,4096,60.038,0.0,24765.005350000003,-14.272378676708808,24838.24751,-134.43308747154506,24902.334400000003,105.48725966153587,0,0,0,0,0,0,421.59696,-63.40350960917689,443.56944,179.64518708531833,462.33760000000007,56.167052656674606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
