index,magnitude,phase_angle,is_predicted
7273,24874.869140625,-9.900710956675738,False
7274,24874.869140625,-9.522558387051628,False
7275,24874.8203125,-9.150116709347296,True
7276,24874.673828125,-8.783367994316169,True
7277,24874.3828125,-8.42229089761709,True
7278,24874.869140625,-8.1016229075951,False
7279,24884.0234375,-7.734930541624626,False
7280,24884.0234375,-7.3739669968205,False
7281,24874.82421875,-7.0183186198511125,True
7282,24884.0234375,-6.640580984219081,False
7283,24884.0234375,-6.285347114354949,False
7284,24884.0234375,-5.901465296677668,False
7285,24884.2734375,-5.488924432129837,True
7286,24884.0234375,-5.643634193246149,False
7287,24883.28515625,-5.511838863021584,True
7288,24893.1796875,-4.910248180644731,False
7289,24893.1796875,-4.560743985720594,False
7290,24893.1796875,-4.194051192863296,False
7291,24893.1796875,-3.8216282981791805,False
7292,24893.1796875,-3.454935505321883,False
7293,24893.1796875,-3.1054313103977456,False
7294,24893.1796875,-2.733008629157042,False
7295,24893.1796875,-2.383504434232904,False
7296,24893.1796875,-2.0110819664356123,False
7297,24893.1796875,-1.650118421631486,False
7298,24893.1796875,-1.2834254153307767,False
7299,24893.1796875,-0.9453803568432164,False
7300,24893.1796875,-0.5729577823242186,False
7301,24893.1796875,-0.2119943842624376,False
7302,24893.1796875,0.13750987736276596,False
7303,24893.1796875,0.4984732887647601,False
7304,24893.1796875,0.8594366734863278,False
7305,24893.1796875,1.208940921771318,False
7306,24893.1796875,1.5699043598537388,False
7307,24893.1796875,1.9251381229961648,False
7308,24893.1796875,2.2861016678002914,False
7309,24893.1796875,2.629876187784434,False
7310,24893.1796875,2.9965691940851436,False
7311,24893.1796875,3.334614466016115,False
7312,24893.1796875,3.6955775839334186,False
7313,24893.1796875,4.056541128737545,False
7314,24893.1796875,4.417504673541671,False
7315,24902.333984375,4.778468218345798,False
7316,24902.333984375,5.127972413269935,False
7317,24893.1796875,5.477476608194072,False
7318,24902.333984375,5.838439726111376,False
7319,24902.333984375,6.187944347922336,False
7320,24893.1796875,6.537448542846474,False
7321,24893.1796875,6.875493387890622,False
7322,24893.1796875,7.224998009701583,False
7323,24893.1796875,7.574502204625721,False
7324,24893.1796875,7.935465749429847,False
7325,24893.1796875,8.296429294233974,False
7326,24893.1796875,8.64593348915811,False
7327,24893.1796875,9.00689618018859,False
7328,24902.333984375,9.379319074872706,False
7329,24902.333984375,9.728823269796843,False
7330,24902.333984375,10.095516489540964,False
7331,24902.333984375,10.456480034345091,False
7332,24902.333984375,10.79452487938924,False
7333,24893.1796875,11.138299399373382,False
7334,24893.1796875,11.48780359429752,False
7335,24893.1796875,11.848767139101646,False
7336,24893.1796875,12.198271334025783,False
7337,24893.1796875,12.547775528949922,False
7338,24893.1796875,12.908739073754047,False
7339,24893.1796875,13.269702618558174,False
7340,24884.0234375,13.619206813482311,False
7341,24884.0234375,13.96871100840645,False
7342,24884.0234375,14.318215203330587,False
7343,24884.0234375,14.679177894361066,False
7344,24884.0234375,15.028683796832496,False
7345,24884.0234375,15.378187991756635,False
7346,24884.0234375,15.269325021670385,False
7347,24874.869140625,15.624559745308163,False
7348,24874.869140625,15.996980932444986,False
7349,24874.869140625,16.346485127369125,False
7350,24874.869140625,16.70744867217325,False
7351,24874.869140625,17.056952867097387,False
7352,24874.869140625,17.417916411901516,False
7353,24874.869140625,17.767420606825652,False
7354,24874.869140625,18.11692480174979,False
7355,24865.712890625,18.477888346553915,False
7356,24847.494140625,18.85073471296657,True
7357,24865.712890625,19.176896736402192,False
7358,24865.712890625,19.52640093132633,False
7359,24865.712890625,19.875905126250466,False
7360,24865.712890625,20.225422981552942,True
7361,24865.712890625,20.59783221585872,False
7362,24865.712890625,20.958795760662845,False
7363,24865.712890625,21.325489834180612,False
7364,24865.712890625,21.686453378984737,False
7365,24865.712890625,22.05887456612156,False
7366,24865.712890625,22.41983811092569,False
7367,24865.712890625,22.79798982677615,False
7368,24865.712890625,23.158953371580278,False
7369,24865.712890625,23.525647445098045,False
7370,24865.712890625,23.909527982114856,False
7371,24865.712890625,24.28768140551261,False
7372,24865.712890625,24.654373771483087,False
7373,24865.712890625,25.0267966661672,False
7374,24874.869140625,25.38776021097133,False
7375,24874.869140625,25.76591192682179,False
7376,24865.86328125,26.161682115636303,True
7377,24874.869140625,26.499298366310033,False
7378,24880.791015625,27.587735114328463,True
7379,24874.869140625,27.226954277084634,False
7380,24874.869140625,27.58791782188876,False
7381,24874.869140625,27.966069537739223,False
7382,24874.869140625,28.32703308254335,False
7383,24874.869140625,28.705184798393812,False
7384,24884.0234375,29.066150050745232,False
7385,24874.869140625,29.438572945429346,False
7386,24874.869140625,29.79953478268618,False
7387,24874.869140625,30.166227148656656,False
7388,24884.0234375,30.527192401008076,False
7389,24902.28515625,30.88205487933609,True
7390,24929.603515625,31.23045258361468,True
7391,24884.0234375,31.615811856586802,False
7392,24892.890625,33.43223236445999,True
7393,24874.869140625,32.33773894619505,False
7394,24850.54296875,32.693697669884855,True
7395,24874.869140625,33.06539314942236,False
7396,24874.869140625,33.40917023072745,False
7397,24874.869140625,33.76440153927064,False
7398,24884.0234375,34.13682443395475,False
7399,24874.869140625,34.50924732863887,False
7400,24847.408203125,34.8825103365909,True
7401,24874.869140625,35.22544388953348,False
7402,24874.869140625,35.597866784217594,False
7403,24874.869140625,35.958832036569014,False
7404,24874.869140625,36.30833623149315,False
7405,24874.869140625,36.66929806874999,False
7406,24874.962890625,37.041731208717856,True
7407,24874.869140625,36.9271308797288,False
7408,24874.869140625,37.28809271698563,False
7409,24874.869140625,37.63759691190977,False
7410,24874.869140625,37.987101106833904,False
7411,24874.869140625,38.35952400151802,False
7412,24874.869140625,38.70902819644216,False
7413,24874.869140625,39.0585323913663,False
7414,24874.869140625,39.41949764371772,False
7415,24874.869140625,39.769001838641856,False
7416,24874.869140625,40.11850603356599,False
7417,24874.869140625,40.47946787082282,False
7418,24874.962890625,40.8519010107907,True
7419,24874.869140625,41.1784762606711,False
7420,24874.869140625,41.527980455595234,False
7421,24874.869140625,41.888945707946654,False
7422,24874.869140625,42.23844990287079,False
7423,24884.0234375,42.60514226884127,False
7424,24902.474609375,42.98860957941329,True
7425,24884.0234375,43.31560830102224,False
7426,24880.4296875,44.37046613153359,True
7427,24881.505859375,45.77009483587427,True
7428,24874.869140625,44.38703958555463,False
7429,24874.869140625,44.73654378047877,False
7430,24874.869140625,45.074590333070205,False
7431,24874.869140625,45.43555217032704,False
7432,24874.869140625,45.78505636525118,False
7433,24874.869140625,46.15747925993529,False
7434,24874.869140625,46.50698345485943,False
7435,24874.6875,46.833586025496516,True
7436,24874.869140625,47.22891054446769,False
7437,24874.869140625,47.5898757968191,False
7438,24874.869140625,47.93937999174324,False
7439,24874.869140625,48.30607235771372,False
7440,24874.869140625,48.655576552637854,False
7441,24874.869140625,49.016538389894684,False
7442,24865.712890625,49.36604258481882,False
7443,24865.712890625,49.72700783717024,False
7444,24865.712890625,50.07651203209438,False
7445,24865.712890625,50.437473869351216,False
7446,24865.806640625,50.80990700931908,True
7447,24865.712890625,51.125024616866796,False
7448,24856.55859375,51.49744751155091,False
7449,24856.55859375,51.846951706475046,False
7450,24856.55859375,52.1849948439719,False
7451,24856.55859375,52.54596009632332,False
7452,24856.55859375,52.89546429124746,False
7453,24856.55859375,53.23923795745795,False
7454,24856.55859375,53.59447268109573,False
7455,24856.55859375,53.94970740473351,False
7456,24838.248046875,54.299211599657646,False
7457,24838.248046875,54.64871579458178,False
7458,24856.55859375,54.99821998950593,False
7459,24856.55859375,55.347724184430064,False
7460,24838.248046875,55.708686021686894,False
7461,24838.248046875,56.05819021661103,False
7462,24838.248046875,56.396236769202474,False
7463,24838.16015625,56.72283933983956,True
7464,24838.248046875,57.118163858810725,False
7465,24856.55859375,57.484852809686615,False
7466,24856.55859375,57.36453219726767,False
7467,24856.55859375,57.736955091951785,False
7468,24856.55859375,58.09792375939779,False
7469,24856.55859375,58.464616125368266,False
7470,24856.55859375,58.83703902005238,False
7471,24856.55859375,59.209461914736494,False
7472,24865.712890625,59.56469322327969,False
7473,24865.712890625,59.937116117963804,False
7474,24865.712890625,60.30953901264792,False
7475,24865.712890625,60.6762313786184,False
7476,24865.712890625,61.03719321587523,False
7477,24865.712890625,61.39815505313206,False
7478,24865.712890625,61.75913055076724,True
7479,24865.712890625,62.1200855578349,False
7480,24865.712890625,62.49823898123265,False
7481,24874.869140625,62.84773976106221,False
7482,24865.712890625,63.20870159831904,False
7483,24865.712890625,63.56967026576505,False
7484,24865.712890625,63.919171045594595,False
7485,24865.712890625,64.28013288285143,False
7486,24865.712890625,64.6353710215838,False
7487,24865.666015625,64.98489912217002,True
7488,24865.712890625,65.35729469609747,False
7489,24874.869140625,65.72971759078158,False
7490,24874.869140625,66.09640995675205,False
7491,24874.869140625,66.44591756677077,False
7492,24874.869140625,66.8183404614549,False
7493,24874.869140625,67.16784124128445,False
7494,24874.869140625,67.53453360725491,False
7495,24874.869140625,67.89549544451175,False
7496,24865.712890625,68.25646411195775,False
7497,24874.869140625,68.60596489178731,False
7498,24874.869140625,68.97838778647142,False
7499,24874.869140625,69.32789539649015,False
7500,24865.712890625,69.69458776246061,False
7501,24865.712890625,70.05554959971745,False
7502,24865.712890625,70.40505720973617,False
7503,24865.712890625,70.75455798956573,False
7504,24865.712890625,71.13844194167713,False
7505,24874.869140625,71.4764816640794,False
7506,24874.869140625,71.85463508747715,False
7507,24874.869140625,72.21560375492315,False
7508,24874.869140625,72.57656559217999,False
7509,24865.712890625,72.91461214477143,False
7510,24865.712890625,73.28702820926638,False
7511,24874.869140625,73.6365358192851,False
7512,24874.869140625,74.00895871396921,False
7513,24874.869140625,74.35845949379876,False
7514,24874.869140625,74.7251586899584,False
7515,24874.869140625,75.06892894107432,False
7516,24865.712890625,75.42989077833116,False
7517,24865.712890625,75.77939838834988,False
7518,24865.712890625,76.14609075432035,False
7519,24865.712890625,76.49559836433907,False
7520,24865.712890625,76.85656020159591,False
7521,24865.712890625,77.22898309628003,False
7522,24865.712890625,77.5956754622505,False
7523,24865.712890625,77.95663729950734,False
7524,24865.666015625,78.31188226842886,True
7525,24865.712890625,78.65564568935561,False
7526,24865.712890625,78.54678613436394,False
7527,24865.712890625,78.90774797162078,False
7528,24865.712890625,79.27444033759126,False
7529,24865.712890625,79.62967164613444,False
7530,24865.712890625,79.98490978486682,False
7531,24865.712890625,80.35733267955092,False
7532,24865.712890625,80.72975557423504,False
7533,24865.712890625,81.08498688277824,False
7534,24865.712890625,81.46887083488963,False
7535,24865.712890625,81.81837161471918,False
7536,24856.55859375,82.17933345197602,False
7537,24856.55859375,82.51738000456746,False
7538,24865.53515625,82.83215610265667,True
7539,24856.55859375,83.21638839441573,False
7540,24856.55859375,83.58881128909985,False
7541,24856.55859375,83.94977312635667,False
7542,24838.248046875,84.30501126508905,False
7543,24801.58203125,84.65531117705149,True
7544,24838.248046875,85.02693493960271,False
7545,24838.248046875,85.38790360704871,False
7546,24838.248046875,85.74886544430555,False
7547,24838.248046875,86.10982728156239,False
7548,24838.248046875,86.45932806139194,False
7549,24838.248046875,86.8145662001243,False
7550,24838.248046875,87.18698909480841,False
7551,24838.248046875,87.52503564739986,False
7552,24829.091796875,87.89745854208397,False
7553,24829.091796875,88.24695932191352,False
7554,24838.064453125,88.57316915667333,True
7555,24829.091796875,88.96888982661636,False
7556,24829.091796875,89.33558219258684,False
7557,24829.091796875,89.67935244370275,False
7558,24829.091796875,90.02886005372147,False
7559,24829.091796875,90.36690660631291,False
7560,24819.9375,90.73932267080785,False
7561,24829.091796875,91.0773692233993,False
7562,24829.091796875,91.44979211808341,False
7563,24829.091796875,91.81648448405389,False
7564,24819.9375,92.17745315149989,False
7565,24819.9375,92.54987604618401,False
7566,24829.091796875,92.9051073547272,False
7567,24829.091796875,93.26606919198403,False
7568,24829.091796875,93.64995314409543,False
7569,24829.091796875,94.00518445263863,False
7570,24829.091796875,94.37760734732274,False
7571,24829.236328125,94.76723548852611,True
7572,24819.9375,95.10526155055005,False
7573,24819.9375,95.47768444523416,False
7574,24829.091796875,95.85010733991828,False
7575,24819.9375,96.20534547865064,False
7576,24829.091796875,96.57776837333476,False
7577,24829.091796875,96.95019126801887,False
7578,24829.091796875,97.29969204784842,False
7579,24829.091796875,97.65492335639162,False
7580,24829.138671875,98.01589885402679,True
7581,24829.091796875,98.38831491852174,False
7582,24829.091796875,98.74927675577857,False
7583,24829.091796875,99.10450806432176,False
7584,24829.091796875,99.47693095900588,False
7585,24829.091796875,99.8264385690246,False
7586,24829.091796875,99.72903324127105,False
7587,24829.091796875,100.09572560724152,False
7588,24829.091796875,100.45668744449836,False
7589,24829.091796875,100.81765611194436,False
7590,24829.091796875,101.19007900662848,False
7591,24829.091796875,101.54531031517168,False
7592,24829.091796875,101.89481109500122,False
7593,24819.9375,102.27869504711262,False
7594,24829.091796875,102.63965688436946,False
7595,24819.9375,102.99489502310182,False
7596,24819.9375,103.35012633164501,False
7597,24819.9375,103.7053576401882,False
7598,24819.9375,104.06632630763421,False
7599,24819.9375,104.41582708746375,False
7600,24819.9375,104.78824998214787,False
7601,24819.9375,105.14921181940471,False
7602,24819.9375,105.48725837199615,False
7603,24819.9375,105.86541179539391,False
7604,24819.9375,106.21491940541263,False
7605,24819.9375,106.57588124266947,False
7606,24810.78125,106.92538202249901,False
7607,24819.9375,107.29780491718313,False
7608,24819.9375,107.64731252720185,False
7609,24810.78125,108.01973542188597,False
7610,24810.78125,108.35777514428824,False
7611,24819.671875,108.66107652457183,True
7612,24810.78125,109.05678353413651,False
7613,24810.78125,109.40629114415523,False
7614,24810.78125,109.76725298141207,False
7615,24810.78125,110.13967587609619,False
7616,24810.87890625,110.52357348858592,True
7617,24819.9375,110.85587585208538,False
7618,24819.9375,111.20537663191493,False
7619,24819.9375,111.56633846917177,False
7620,24819.9375,111.91584607919049,False
7621,24819.84765625,112.25391312234945,True
7622,24819.9375,112.61485446903876,False
7623,24819.9375,112.97008577758196,False
7624,24819.9375,113.31959338760068,False
7625,24810.78125,113.67482469614387,False
7626,24810.78125,114.01860177744895,False
7627,24810.78125,114.37956361470579,False
7628,24810.78125,114.72906439453534,False
7629,24810.78125,115.09576359069499,False
7630,24810.78125,115.44526437052454,False
7631,24810.78125,115.80622620778138,False
7632,24810.78125,116.15572698761092,False
7633,24810.69140625,116.49378037039153,True
7634,24810.78125,116.85474220764837,False
7635,24810.78125,117.20998034638073,False
7636,24810.78125,117.56520482473476,False
7637,24810.78125,117.92042930308878,True
7638,24810.78125,118.26994374329668,False
7639,24810.78125,118.63664293945632,False
7640,24810.78125,118.9746826618586,False
7641,24810.78125,119.33564449911542,False
7642,24810.96875,119.71954211160516,True
7643,24801.626953125,120.03465971915287,False
7644,24801.626953125,120.38989785788523,False
7645,24801.626953125,120.7279375802875,False
7646,24801.626953125,120.61907802529583,False
7647,24801.626953125,120.98003986255267,False
7648,24801.626953125,121.31807958495494,False
7649,24801.626953125,121.67904142221178,False
7650,24801.626953125,122.04001691984695,False
7651,24801.626953125,122.37805664224922,False
7652,24792.470703125,122.72755742207877,False
7653,24792.470703125,123.07705820190833,False
7654,24792.470703125,123.41511158468894,False
7655,24792.3828125,123.74173123079895,True
7656,24792.470703125,124.1370352592026,False
7657,24792.470703125,124.47507498160488,False
7658,24792.470703125,124.82458942181277,False
7659,24792.470703125,125.1855512590696,False
7660,24792.470703125,125.52932834037469,False
7661,24792.470703125,125.88455281872871,False
7662,24792.470703125,126.23979095746107,False
7663,24792.470703125,126.59505641695011,True
7664,24792.470703125,126.96745199087755,False
7665,24792.470703125,127.3169527707071,False
7666,24792.470703125,127.66645355053666,False
7667,24792.470703125,128.01596799074454,True
7668,24792.470703125,128.38837722505033,False
7669,24798.5625,129.48253254895135,True
7670,24801.626953125,129.13896037332137,False
7671,24792.470703125,129.50564590910267,False
7672,24792.470703125,129.8780688037868,False
7673,24792.470703125,130.2562290573737,False
7674,24792.470703125,130.61719089463054,False
7675,24792.470703125,130.9666916744601,False
7676,24792.470703125,131.33911456914421,False
7677,24792.470703125,131.70007640640105,False
7678,24792.470703125,132.0553145451334,False
7679,24801.626953125,132.41627638239024,False
7680,24792.470703125,132.78869927707436,False
7681,24801.626953125,133.1496611143312,False
7682,24801.626953125,133.50489925306354,False
7683,24801.626953125,133.87732214774766,False
7684,24801.771484375,134.2669434587619,True
7685,24801.626953125,134.6049695207858,False
7686,24801.626953125,134.97739241546992,False
7687,24801.626953125,135.34981531015404,False
7688,24801.626953125,135.7050534488864,False
7689,24801.626953125,136.0774763435705,False
7690,24801.626953125,136.4556229367791,False
7691,24801.626953125,136.8165984344143,False
7692,24810.78125,137.18900766872005,False
7693,24829.185546875,137.57244082834623,True
7694,24810.78125,137.91666870213652,False
7695,24810.78125,138.28909159682064,False
7696,24810.78125,138.65005343407748,False
7697,24810.78125,138.99956787428536,False
7698,24810.78125,139.3662534100667,False
7699,24810.78125,139.71575418989622,False
7700,24810.78125,140.08817708458034,False
7701,24810.78125,140.42623046736097,False
7702,24810.78125,140.79865336204506,False
7703,24810.78125,141.1481541418746,False
7704,24810.78125,141.5148396776559,False
7705,24810.78125,141.8700778163883,False
7706,24810.78125,141.75549456287214,False
7707,24810.78125,142.1049953427017,False
7708,24810.78125,142.46595717995854,False
7709,24810.78125,142.8154579597881,False
7710,24810.78125,143.17641979704493,False
7711,24810.78125,143.52019687835002,False
7712,24810.78125,143.86969765817958,False
7713,24810.78125,144.21921209838746,False
7714,24810.78125,144.58589763416876,False
7715,24810.923828125,144.9697679259018,True
7716,24810.78125,145.2791754953034,False
7717,24810.78125,145.617228878084,False
7718,24810.78125,145.96672965791356,False
7719,24810.87109375,146.3276914951704,True
7720,24810.78125,146.66000751904818,False
7721,24801.626953125,146.99804724145045,False
7722,24810.78125,147.33610062423108,False
7723,24810.78125,147.68560140406063,False
7724,24810.78125,148.04656324131747,False
7725,24801.626953125,148.39606402114703,False
7726,24810.78125,148.7455784613549,False
7727,24838.2421875,149.0943415807541,True
7728,24810.78125,149.4560410784413,False
7729,24810.78125,149.80554185827086,False
7730,24810.78125,150.1550426381004,False
7731,24810.78125,150.49881971940547,False
7732,24801.626953125,150.84833415961336,False
7733,24801.626953125,151.1978349394429,False
7734,24801.626953125,151.53587466184518,False
7735,24801.626953125,151.88537544167474,False
7736,24801.626953125,152.22915252297983,False
7737,24801.626953125,152.57866696318771,False
7738,24801.626953125,152.92816774301727,False
7739,24801.626953125,153.27766852284682,False
7740,24801.626953125,153.62716930267638,False
7741,24801.626953125,153.96522268545698,False
7742,24792.470703125,154.31472346528653,False
7743,24801.626953125,154.6699616040189,False
7744,24829.140625,155.0301584600887,True
7745,24875.048828125,155.39450807117385,True
7746,24792.470703125,155.70701654645862,False
7747,24792.470703125,156.05651732628817,False
7748,24792.470703125,156.40601810611773,False
7749,24792.470703125,156.75551888594728,False
7750,24792.470703125,157.10503332615517,False
7751,24792.470703125,157.45457508711974,True
7752,24792.470703125,157.77538907243525,False
7753,24792.470703125,158.11916615374034,False
7754,24792.470703125,158.46866693356986,False
7755,24792.470703125,158.81816771339942,False
7756,24792.470703125,159.16768215360733,True
7757,24792.470703125,159.51718293343689,False
7758,24792.470703125,159.87814477069372,False
7759,24789.70703125,159.9011078666833,True
7760,24792.470703125,160.5771463303528,False
7761,24783.31640625,160.9094623542306,False
7762,24762.248046875,160.87510650270545,True
7763,24792.470703125,161.61993863169533,False
7764,24792.470703125,161.97516311004935,False
7765,24780.458984375,161.97558658177792,True
7766,24801.626953125,162.25591120569356,False
7767,24792.470703125,162.60542564590145,False
7768,24801.626953125,162.9663874831583,False
7769,24801.626953125,163.32734932041512,False
7770,24801.626953125,163.69977221509924,False
7771,24801.626953125,164.06647141125887,False
7772,24801.626953125,164.4274332485157,False
7773,24792.470703125,164.78839508577255,False
7774,24792.470703125,165.11497375074754,False
7775,24792.470703125,165.45875083205263,False
7776,24792.470703125,165.81971266930947,False
7777,24792.470703125,166.16921344913902,False
7778,24792.470703125,166.5187278893469,False
7779,24792.470703125,166.86822866917646,False
7780,24792.470703125,167.2291905064333,False
7781,24792.470703125,167.59015234369014,False
7782,24792.470703125,167.95685153984977,False
7783,24792.470703125,168.3178133771066,False
7784,24792.470703125,168.66731415693616,False
7785,24792.470703125,169.0168149367657,False
7786,24792.470703125,169.3663293769736,False
7787,24792.470703125,169.71583015680315,False
7788,24792.470703125,170.08825305148727,False
7789,24792.470703125,170.43775383131683,False
7790,24792.470703125,170.79871566857366,False
7791,24792.564453125,171.1711522236361,True
7792,24801.626953125,171.52637670199013,False
7793,24801.626953125,171.88733853924697,False
7794,24801.626953125,172.23683931907652,False
7795,24801.626953125,172.59780115633336,False
7796,24801.626953125,172.94731559654124,False
7797,24801.626953125,173.30827743379808,False
7798,24801.626953125,173.65777821362764,False
7799,24801.626953125,174.01874005088447,False
7800,24801.626953125,174.3797018881413,False
7801,24801.626953125,174.73494002687366,False
7802,24801.626953125,175.07871710817875,False
7803,24801.626953125,175.4396789454356,False
7804,24801.626953125,175.77771866783786,False
7805,24801.626953125,176.12721944766741,False
7806,24801.626953125,176.46527283044801,False
7807,24792.470703125,176.81477361027757,False
7808,24801.626953125,177.15855069158266,False
7809,24792.470703125,177.51951252883947,False
7810,24801.626953125,177.86901330866903,False
7811,24829.00390625,178.2063017102626,True
7812,24801.626953125,178.5565674712792,False
7813,24792.470703125,178.90606825110876,False
7814,24801.626953125,179.24984533241383,False
7815,24792.470703125,179.59934611224338,False
7816,24792.470703125,179.937399495024,False
7817,24792.470703125,-179.70248196871057,False
7818,24801.626953125,-179.3644422463083,False
7819,24819.76953125,-179.04881920476203,True
7820,24801.626953125,-178.66542702627086,False
7821,24792.470703125,-178.30446518901402,False
7822,24801.626953125,-177.96068810770893,False
7823,24792.470703125,-177.6111873278794,False
7824,24801.626953125,-177.28459500252606,False
7825,24801.626953125,-176.9350942226965,False
7826,24801.626953125,-177.0439537776882,False
7827,24792.470703125,-176.70019035676142,False
7828,24792.470703125,-176.36213697398082,False
7829,24792.470703125,-176.01263619415127,False
7830,24801.626953125,-175.67458281137067,False
7831,24792.470703125,-175.32508203154111,False
7832,24792.470703125,-174.98130495023602,False
7833,24792.470703125,-174.64326522783375,False
7834,24792.470703125,-174.30522550543148,False
7835,24792.470703125,-173.9557110652236,False
7836,24792.5625,-173.59470824683174,True
7837,24792.470703125,-173.27389426151623,False
7838,24792.470703125,-172.92439348168668,False
7839,24792.470703125,-172.5920774578089,False
7840,24783.31640625,-172.26548513245555,False
7841,24783.31640625,-171.91026065410153,False
7842,24783.31640625,-171.56074621389365,False
7843,24783.31640625,-171.2112454340641,False
7844,24783.31640625,-170.86174465423454,True
7845,24783.31640625,-170.52370493183227,False
7846,24783.31640625,-170.19138890795446,False
7847,24780.642578125,-170.21425638129566,True
7848,24783.31640625,-169.5038347453443,False
7849,24783.31640625,-169.15433396551475,False
7850,24783.31640625,-168.80481952530684,False
7851,24783.31640625,-168.4553187454773,False
7852,24783.31640625,-168.11154166417222,False
7853,24783.31640625,-167.77350194176995,False
7854,24774.16015625,-167.43546221936768,False
7855,24783.31640625,-167.0802240806353,False
7856,24774.16015625,-166.73072330080575,False
7857,24774.16015625,-166.38120886059787,False
7858,24774.16015625,-166.06035389414734,False
7859,24774.16015625,-165.73377522917235,False
7860,24765.005859375,-165.40145920529457,False
7861,24765.005859375,-165.05195842546502,False
7862,24774.16015625,-164.69098292782982,False
7863,24774.16015625,-164.31283633462124,False
7864,24783.31640625,-163.94041343993715,False
7865,24783.31640625,-163.58517530120477,False
7866,24774.16015625,-163.23567452137522,False
7867,24783.31640625,-162.89189744007012,False
7868,24783.31640625,-162.53093560281332,False
7869,24774.16015625,-162.17569746408094,False
7870,24755.802734375,-161.82578687290118,True
7871,24728.19921875,-161.48079401792384,True
7872,24783.31640625,-161.09281195231043,False
7873,24783.31640625,-160.7318501150536,False
7874,24783.31640625,-160.37088827779678,False
7875,24783.31640625,-160.0156501390644,False
7876,24783.31640625,-159.6604256607104,False
7877,24783.31640625,-159.305187521978,False
7878,24783.31640625,-158.94422568472118,False
7879,24783.31640625,-158.57180279003708,False
7880,24783.31640625,-158.22228834982917,False
7881,24783.31640625,-157.85560281404787,False
7882,24783.31640625,-157.50036467531552,False
7883,24792.470703125,-157.14514019696148,False
7884,24792.470703125,-156.7841646993263,False
7885,24792.470703125,-156.43466391949676,False
7886,24792.470703125,-156.53207607743948,False
7887,24792.470703125,-156.17110057980432,False
7888,24792.470703125,-155.82159979997476,False
7889,24792.470703125,-155.45491426419346,False
7890,24792.470703125,-155.09393876655827,False
7891,24792.470703125,-154.73297692930146,False
7892,24792.470703125,-154.37201509204462,False
7893,24792.470703125,-154.01105325478778,False
7894,24783.31640625,-153.66155247495823,False
7895,24792.470703125,-153.3005906377014,False
7896,24783.31640625,-152.95108985787184,False
7897,24783.31640625,-152.59011436023667,False
7898,24783.31640625,-152.2406135804071,False
7899,24783.31640625,-151.88537544167474,False
7900,24783.36328125,-151.52438628366124,True
7901,24783.501953125,-151.15763244598824,True
7902,24792.470703125,-150.80248992990425,False
7903,24792.470703125,-150.44152809264742,False
7904,24792.470703125,-150.08056625539058,False
7905,24792.470703125,-149.7253281166582,False
7906,24792.470703125,-149.3701036383042,False
7907,24792.470703125,-149.00340444214456,False
7908,24792.470703125,-148.653903662315,False
7909,24792.470703125,-148.29294182505816,False
7910,24792.470703125,-147.931966327423,False
7911,24792.470703125,-147.58246554759344,False
7912,24792.470703125,-147.2329647677639,False
7913,24792.470703125,-146.87200293050705,False
7914,24792.470703125,-146.5110410932502,False
7915,24792.470703125,-146.16154031342066,False
7916,24783.31640625,-145.81202587321278,False
7917,24792.470703125,-145.4739861508105,False
7918,24783.31640625,-145.11302431355367,False
7919,24792.470703125,-144.75206247629683,False
7920,24792.470703125,-144.39110063904,False
7921,24792.470703125,-144.0415861988321,False
7922,24792.470703125,-143.68062436157527,False
7923,24783.31640625,-143.33112358174571,False
7924,24792.470703125,-142.98162280191616,False
7925,24792.470703125,-142.63210836170828,False
7926,24783.31640625,-142.27114652445144,False
7927,24792.470703125,-141.92164574462188,False
7928,24783.31640625,-141.55494654846225,False
7929,24755.998046875,-141.17020199251542,True
7930,24792.470703125,-140.84448393137586,False
7931,24792.470703125,-140.4949831515463,False
7932,24783.31640625,-140.14548237171675,False
7933,24783.31640625,-139.80170529041166,False
7934,24783.31640625,-139.4522045105821,False
7935,24774.16015625,-139.1256121852288,False
7936,24774.16015625,-138.7703740464964,False
7937,24774.16015625,-138.43233432409414,False
7938,24774.16015625,-138.07137248683733,False
7939,24774.16015625,-137.7104106495805,False
7940,24774.16015625,-137.34371145342084,False
7941,24774.16015625,-137.00567173101857,False
7942,24774.16015625,-136.64470989376173,False
7943,24774.16015625,-136.29519545355384,False
7944,24774.16015625,-135.934233616297,False
7945,24774.25390625,-135.5618107216129,True
7946,24774.16015625,-135.68213133403185,False
7947,24774.16015625,-135.34409161162958,False
7948,24774.16015625,-134.98312977437274,False
7949,24765.005859375,-134.6336289945432,False
7950,24774.16015625,-134.26120609985907,False
7951,24774.16015625,-133.92315271707847,False
7952,24774.16015625,-133.5736519372489,False
7953,24774.16015625,-133.22415115741936,False
7954,24774.16015625,-132.85172826273524,False
7955,24774.16015625,-132.51367487995464,False
7956,24774.16015625,-132.1527130426978,False
7957,24774.16015625,-131.81467332029553,False
7958,24774.16015625,-131.46517254046597,False
7959,24774.25,-131.1041970428308,True
7960,24774.16015625,-130.75469626300125,False
7961,24774.16015625,-130.4051954831717,False
7962,24774.16015625,-130.03277258848757,False
7963,24774.16015625,-129.67181075123074,False
7964,24783.31640625,-129.29365049764382,False
7965,24783.31640625,-128.932688660387,False
7966,24783.31640625,-128.57172682313015,False
